file_name,score
768.pkl,1.8788966250410206e-06
7680.pkl,1.7941600958841627e-06
7681.pkl,0.008321110126782
7684.pkl,1.7575785458540552e-06
7688.pkl,1.387737327312557e-06
7689.pkl,1.6221644741845755e-06
769.pkl,1.2867102477908187e-06
7690.pkl,2.699905083352043e-06
7692.pkl,0.00022971855400142957
7693.pkl,2.3642830509994295e-06
7696.pkl,1.7781134650955426e-05
7697.pkl,1.317192721585939e-06
7698.pkl,1.9565102187272496e-06
77.pkl,1.8628390879205895e-06
770.pkl,1.721546108227652e-06
7703.pkl,2.7719448454229172e-06
7704.pkl,1.2951487928768553e-06
7705.pkl,6.713444138785727e-06
771.pkl,1.5364385904325018e-06
7712.pkl,0.00041112813241825596
7713.pkl,1.6708801196534884e-06
7715.pkl,4.907506697094417e-05
7719.pkl,2.381407834794101e-05
7721.pkl,1.101068616311093e-05
7722.pkl,0.000113055311997744
7725.pkl,1.4774919551390254e-06
7729.pkl,1.6054465788571811e-06
773.pkl,1.2315492238857895e-06
7730.pkl,1.7974992314579835e-06
7731.pkl,2.6919635439219277e-05
7732.pkl,0.00027974339870202
7736.pkl,1.3413598152053318e-06
7738.pkl,1.7391018075057827e-06
7739.pkl,1.5776559373605443e-06
774.pkl,0.00010108220702221134
7741.pkl,1.7971451971237927e-06
7742.pkl,5.4844214973041635e-06
7747.pkl,1.8119549539579199e-06
7748.pkl,2.4839169963449155e-05
7749.pkl,2.797547790196468e-05
775.pkl,1.9056233007292014e-06
7752.pkl,1.7405155855608818e-05
7754.pkl,3.7388431318219247e-06
7755.pkl,3.6491647160636986e-06
7757.pkl,2.0702453540660212e-06
7758.pkl,7.586671805375774e-06
7759.pkl,1.2941823112451111e-06
7761.pkl,2.6843830604731514e-06
7762.pkl,1.483702698934917e-06
7765.pkl,0.005281285826974689
7766.pkl,2.429734954719011e-06
7769.pkl,1.5763884829735833e-06
7772.pkl,1.8154589296909993e-06
7773.pkl,0.0007888558203846099
7775.pkl,3.9518454855916675e-06
7778.pkl,1.4373630992883447e-06
7779.pkl,1.1149716735544031e-05
778.pkl,2.029227973308053e-06
7780.pkl,8.764152451657663e-06
7781.pkl,2.0170727715663867e-05
7785.pkl,1.327636537798398e-06
7786.pkl,1.2619478612586672e-06
7787.pkl,1.2985655797722005e-06
7788.pkl,1.749823718697892e-06
7790.pkl,3.4210050252872555e-05
7793.pkl,1.4488287301806362e-06
7796.pkl,1.33435243846252e-06
7798.pkl,2.609264356095499e-05
7799.pkl,1.5504560433653564e-06
78.pkl,1.578792477859554e-06
7800.pkl,3.188816308998313e-05
7801.pkl,1.381172092725032e-06
7805.pkl,0.00022979014761178999
7806.pkl,1.3122703255838767e-06
7807.pkl,1.514840561816228e-06
7808.pkl,1.094665826572794e-05
781.pkl,1.6492384533397435e-06
7810.pkl,1.3747177246683739e-06
7815.pkl,1.2710989303586928e-06
7816.pkl,3.1279539306126123e-06
7817.pkl,0.00590235738889169
7819.pkl,1.2740654281939038e-06
7821.pkl,1.2887989362064819e-06
7823.pkl,2.307178500374094e-06
7825.pkl,3.1948339588927003e-06
7828.pkl,0.001007327270936734
783.pkl,1.3630823965722061e-06
7830.pkl,0.00034307208247634995
7832.pkl,8.559546178013526e-05
7833.pkl,2.8185747279501342e-05
7835.pkl,1.6840907575833157e-06
7837.pkl,1.8764826035656417e-06
7838.pkl,1.6736285918611367e-06
7841.pkl,2.037713120624569e-05
7842.pkl,1.313531563350168e-06
7843.pkl,1.905553245911197e-05
7845.pkl,1.2816883117493016e-06
7846.pkl,1.5198398317915559e-06
7848.pkl,2.226570814782943e-06
7849.pkl,1.2761134906469968e-06
7851.pkl,1.758109147632342e-05
7858.pkl,3.3769159137743726e-06
7859.pkl,3.148724042077517e-06
786.pkl,1.8930728986272497e-05
7863.pkl,1.4118894642617566e-06
7865.pkl,1.3725783757831146e-06
7868.pkl,5.549001388336104e-06
7871.pkl,2.419256294274318e-05
7873.pkl,1.583116425493018e-06
7874.pkl,1.3321556150361632e-06
7876.pkl,9.617111152381683e-06
7878.pkl,0.00018872542810897
7879.pkl,1.3916704828281573e-06
7880.pkl,0.0018329239846615298
7881.pkl,1.445820472895765e-06
7882.pkl,1.3329199715471402e-06
7884.pkl,0.004508905100484059
7885.pkl,2.211215631480848e-06
7886.pkl,1.6112179503920175e-06
7889.pkl,1.3140457363133375e-06
789.pkl,1.5634177093268149e-06
7890.pkl,6.083484133506907e-06
7892.pkl,3.5039136366427667e-06
7894.pkl,1.2970654208396269e-06
7896.pkl,3.637621711162922e-06
7899.pkl,2.917736073601149e-06
79.pkl,2.7463776543603762e-06
7901.pkl,2.298388854450719e-06
7904.pkl,4.1680223859690565e-06
7905.pkl,1.3472458148228057e-05
7907.pkl,5.4227935025348635e-06
7908.pkl,2.5053126296830584e-05
7914.pkl,3.399878103621838e-06
7915.pkl,1.3469949393773186e-06
7917.pkl,0.0027518058012856676
7919.pkl,1.3440295851689365e-06
792.pkl,2.7103694585980996e-06
7921.pkl,1.7135159454595377e-06
7924.pkl,1.7863234437598461e-06
7926.pkl,1.9528661594047387e-06
7927.pkl,1.7132517968495304e-06
7930.pkl,2.5700683730740757e-06
7931.pkl,6.907818152398918e-05
7932.pkl,1.3890359199150682e-06
7934.pkl,1.3239566231898906e-06
7935.pkl,1.4744024015676903e-06
7936.pkl,9.6350104919204e-05
7939.pkl,7.050463106441687e-06
794.pkl,1.5565887018860056e-06
7941.pkl,2.4857297368081207e-06
7943.pkl,1.8193037994026231e-06
7948.pkl,1.479372331851155e-06
795.pkl,0.00013296997255206092
7950.pkl,0.00525117798554687
7952.pkl,7.4449627512005104e-06
7954.pkl,0.00054334783558405
7955.pkl,1.4117709987696122e-05
7956.pkl,1.3905982010968614e-06
7957.pkl,2.277527223676587e-06
7959.pkl,2.9051844887085314e-06
7961.pkl,1.4135012567251487e-06
7964.pkl,1.8944401723216672e-06
7965.pkl,0.00019962967560286399
7966.pkl,2.049753468253767e-06
7968.pkl,1.5906031214326662e-06
7969.pkl,1.3519889469864555e-06
797.pkl,4.896610212736102e-06
7971.pkl,1.7886643836841574e-06
7973.pkl,1.3156697073693767e-06
7974.pkl,1.3380928199491799e-06
7975.pkl,2.786027325162853e-06
7976.pkl,1.382250383986794e-06
7977.pkl,8.27361607384638e-06
7979.pkl,5.8490913220750144e-05
798.pkl,5.8324463358199096e-06
7980.pkl,2.061024528904011e-06
7982.pkl,2.2575763338380855e-06
7985.pkl,0.00019218636121038203
7986.pkl,1.2861664110281618e-06
7988.pkl,2.516605725333097e-06
7991.pkl,3.5769260269677324e-06
7994.pkl,1.563733946034439e-06
7996.pkl,5.514720072575691e-06
7997.pkl,6.980061507985764e-05
8.pkl,2.448282402003176e-05
80.pkl,1.3985396628213136e-06
800.pkl,1.4637131258440192e-05
8003.pkl,5.889107920668888e-06
8008.pkl,0.01211492711100029
8009.pkl,1.4832245972238264e-06
801.pkl,2.0080946257114075e-06
8011.pkl,2.3238861812896027e-06
8012.pkl,5.867427992583092e-06
8013.pkl,2.5218119468388288e-05
8015.pkl,1.3112629866211342e-05
8017.pkl,1.5087279936396184e-06
8019.pkl,2.028358214912878e-06
8020.pkl,4.700136786741958e-06
8022.pkl,1.3311768493218692e-06
8023.pkl,2.327766242952614e-06
8025.pkl,0.000676331466109032
8028.pkl,3.792403569382226e-05
8029.pkl,1.275710777815361e-06
8032.pkl,8.84410121682675e-06
8035.pkl,8.152994103484805e-06
8036.pkl,1.3665552751206194e-06
8037.pkl,2.2257627035085334e-06
8039.pkl,1.2885384584263155e-06
8040.pkl,2.0639616518419266e-06
8041.pkl,0.00012002882767052954
8043.pkl,5.2485716135928115e-05
8044.pkl,9.886283133773e-05
8046.pkl,1.683141919190241e-06
8047.pkl,8.152864176963783e-06
8049.pkl,1.3410588401662566e-06
8050.pkl,2.1220755304637624e-05
8051.pkl,7.486401328737698e-06
8052.pkl,5.077800144486196e-06
8053.pkl,0.00028063133137199857
8055.pkl,3.0810890823568067e-06
8056.pkl,1.8651421098882182e-05
8058.pkl,1.6313905550793497e-06
8059.pkl,2.3094626544044255e-06
806.pkl,0.00024738140248443995
8060.pkl,3.1100777214972336e-05
8061.pkl,2.510376552545584e-05
8062.pkl,1.58380944975209e-06
8063.pkl,9.069631038369085e-05
8065.pkl,4.623982009361143e-05
8066.pkl,1.4350327741558531e-06
8067.pkl,7.10299456778991e-06
8069.pkl,2.1838960000788967e-06
8077.pkl,3.673652667261419e-06
8078.pkl,1.402045386132606e-06
808.pkl,1.5464019345731819e-06
8083.pkl,2.4716663003019902e-06
8088.pkl,0.000523955549394728
8092.pkl,1.413315036194334e-06
8093.pkl,1.5974121776687503e-06
8094.pkl,3.674651749632066e-06
8096.pkl,1.5211237437301748e-06
81.pkl,1.6641643362737338e-06
810.pkl,1.3105960082801626e-06
8103.pkl,1.4057611033852234e-06
8105.pkl,1.5163304682639301e-06
8106.pkl,1.3320776735835635e-06
8107.pkl,1.2719682486528859e-06
8108.pkl,1.4585199564600906e-06
8110.pkl,1.4552024008372341e-06
8111.pkl,2.7961667343229267e-05
8114.pkl,0.00035662000543096604
8115.pkl,2.0856975937992768e-05
8116.pkl,1.6611399879473623e-06
8117.pkl,0.00010490588617967124
8119.pkl,5.688700120976537e-06
8122.pkl,0.02006905097161658
8124.pkl,1.0122695959942443e-05
8127.pkl,5.556691940547809e-06
8128.pkl,0.00013160540506416672
8129.pkl,5.004626301624809e-05
8130.pkl,3.46677613348725e-05
8132.pkl,5.073335441745446e-06
8134.pkl,4.8159598883297525e-05
8137.pkl,1.8346224562931066e-06
8139.pkl,1.8004023248046638e-06
814.pkl,1.7125471044425187e-06
8141.pkl,3.143984239110162e-06
8142.pkl,3.012334922776682e-06
8145.pkl,1.6256469859495204e-06
8146.pkl,1.5017870347001567e-06
8147.pkl,8.012552446237308e-05
8148.pkl,0.02238277710263011
815.pkl,1.3253577904964221e-06
8150.pkl,1.3394519644923244e-06
8153.pkl,2.4140657160616535e-06
8154.pkl,6.35773407040396e-05
8155.pkl,5.4292601705376965e-05
8157.pkl,1.966114483817579e-06
8158.pkl,1.3547112651671393e-06
8161.pkl,2.975812633149663e-05
8162.pkl,6.35992308853178e-06
8163.pkl,5.2882503008157575e-06
8165.pkl,1.5119399625740471e-06
8166.pkl,1.598098340281757e-06
8167.pkl,6.229815715334077e-06
8168.pkl,7.316275934922164e-06
817.pkl,1.600854403169649e-06
8170.pkl,1.4270772737269583e-06
8171.pkl,1.2430939169866934e-06
8173.pkl,2.5345324098386253e-05
8174.pkl,3.1293960290716574e-05
8179.pkl,5.188344584107424e-06
818.pkl,2.9510953349958196e-06
8181.pkl,1.8718504344239788e-06
8182.pkl,1.6144486623575693e-06
8184.pkl,1.928260883074527e-05
8185.pkl,3.1549056623726094e-06
8188.pkl,1.927490840626624e-06
819.pkl,0.00010806278537143775
8190.pkl,1.3527379991276882e-06
8193.pkl,3.3307293092465773e-06
8195.pkl,3.049839806591835e-05
8196.pkl,0.06087796050198683
8197.pkl,1.4049344192633388e-06
8198.pkl,1.3911229701222076e-06
82.pkl,1.3588923663310915e-06
820.pkl,1.4417055301283839e-05
8200.pkl,1.4615225419618695e-06
8201.pkl,4.338330942835636e-06
8202.pkl,4.463953893021945e-05
8206.pkl,1.3966757981241352e-06
8208.pkl,0.1384911431156787
8209.pkl,4.955983522410675e-06
821.pkl,0.001765437375366394
8210.pkl,1.614310809812518e-06
8211.pkl,1.620788958422897e-06
8212.pkl,1.6648890810412637e-06
8213.pkl,1.5388144238354196e-06
8216.pkl,2.4423698035783845e-06
8217.pkl,1.3046498784761145e-06
8218.pkl,2.4795645193370158e-05
8219.pkl,7.504108821206229e-06
822.pkl,2.001243994754791e-06
8224.pkl,1.895569546248049e-06
8226.pkl,1.7473797337870038e-06
8227.pkl,0.00016242804032151902
8228.pkl,5.430607598068715e-06
823.pkl,3.0110519570508202e-06
8230.pkl,1.3765011167466342e-06
8232.pkl,1.396689439099308e-06
8237.pkl,1.9224469779084814e-06
8238.pkl,1.4308834884760977e-06
824.pkl,1.0663682971331315e-05
8242.pkl,1.3492098533043493e-06
8243.pkl,2.768794325205828e-06
8244.pkl,3.702333137171522e-05
8245.pkl,0.00021755779493613602
8246.pkl,1.4439883422575917e-06
8248.pkl,1.6061310941560204e-06
825.pkl,1.241368946089811e-05
8251.pkl,2.1696912967252745e-05
8252.pkl,1.3092410691800372e-06
826.pkl,5.233951454477678e-06
8260.pkl,0.0003319222647525777
8261.pkl,6.409080875342132e-06
8265.pkl,1.7108013295602984e-06
8267.pkl,1.9406598185602806e-06
8268.pkl,0.000264192334682416
8269.pkl,6.299264469965403e-06
8270.pkl,0.00039586872912451794
8271.pkl,1.6178854487319647e-06
8272.pkl,2.719612214494154e-06
8273.pkl,5.1152816145993795e-06
8275.pkl,1.2576570688671465e-06
8278.pkl,6.5786232342137405e-06
8279.pkl,1.441480752762897e-06
8280.pkl,0.00011226860631091507
8281.pkl,4.102212356002254e-06
8284.pkl,4.562134577299425e-06
8285.pkl,2.038851316079292e-06
8288.pkl,3.4575676740131684e-06
8289.pkl,1.7677887619200246e-06
829.pkl,1.4733568271890964e-06
8290.pkl,2.0501867269185617e-06
8291.pkl,1.0836781826533517e-05
8292.pkl,2.3242714453275993e-06
8293.pkl,0.0101885460625263
8294.pkl,2.3010113519173403e-06
8297.pkl,0.0002618596122492567
8300.pkl,1.5767877021309915e-06
8304.pkl,3.7065181152480178e-06
8305.pkl,0.00062655219950661
8306.pkl,1.637012912434647e-06
8307.pkl,2.6437653379693593e-06
8309.pkl,7.64317015707774e-06
831.pkl,1.2472135219979947e-06
8310.pkl,1.4039613378830125e-05
8313.pkl,1.419088717783706e-06
8314.pkl,4.7822540306199335e-06
8315.pkl,2.5543839256880567e-05
8316.pkl,1.92834478923383e-06
8322.pkl,1.7424466420131244e-06
8323.pkl,1.2625212601481205e-06
8324.pkl,1.0550604918015787e-05
833.pkl,5.5053203902696895e-05
8330.pkl,3.287120725057689e-06
8331.pkl,1.3192117595535373e-06
8332.pkl,1.6742136113882453e-06
8334.pkl,1.8193410838179602e-06
8335.pkl,1.6880356471326238e-06
8336.pkl,3.3191995150967447e-06
8337.pkl,1.7050575858012946e-06
8338.pkl,1.7638077810491194e-05
8339.pkl,1.7026000715018615e-06
834.pkl,1.2434789011470301e-06
8340.pkl,2.154017134197419e-06
8341.pkl,4.050562030442512e-06
8344.pkl,2.4110968587547342e-06
8345.pkl,3.500063676675973e-06
8346.pkl,1.8465858598314013e-06
8349.pkl,1.6096364205645754e-06
8351.pkl,3.991621590453014e-06
8354.pkl,3.311413486984175e-05
8356.pkl,1.4476521923293316e-05
8359.pkl,1.2804086131163479e-06
836.pkl,6.818682272584458e-05
8360.pkl,5.380726180536957e-06
8364.pkl,2.9110261604098405e-06
8366.pkl,0.000851804118092512
8368.pkl,2.468212372406431e-06
8369.pkl,7.204991913244744e-06
8371.pkl,1.3304134740654388e-06
8375.pkl,2.5923401657302564e-06
8378.pkl,1.3015076593472662e-06
8379.pkl,5.7288315832401015e-05
838.pkl,3.767131975859044e-06
8380.pkl,1.3083312573399887e-06
8381.pkl,1.516985889228909e-06
8382.pkl,1.5405885134779124e-05
8383.pkl,2.2901973733258703e-06
8384.pkl,1.8119692260429521e-06
8385.pkl,1.834808636719077e-05
8388.pkl,1.2718168566816313e-06
8389.pkl,3.8428970684181395e-06
839.pkl,0.0005715261373832659
8390.pkl,4.533350218942277e-06
8391.pkl,1.994395382928339e-06
8393.pkl,2.2906607134217488e-05
8395.pkl,1.8761949057975867e-06
8396.pkl,1.3334321926128752e-06
8398.pkl,0.00095041402447061
840.pkl,2.7312203139114988e-05
8400.pkl,2.025283152806121e-06
8401.pkl,0.000269066038599756
8402.pkl,1.67176858483169e-06
8403.pkl,1.4037862380417797e-05
841.pkl,3.083123854154892e-06
8412.pkl,1.6581558117778915e-06
8413.pkl,8.695930299417137e-06
8415.pkl,4.40760605623545e-06
8417.pkl,4.422012682359256e-06
8419.pkl,1.4237962644485684e-06
842.pkl,5.872472889692568e-06
8420.pkl,1.3662708868498885e-06
8423.pkl,1.5511896390532238e-06
8426.pkl,1.4748074631713062e-06
8427.pkl,3.4588911124613716e-06
8428.pkl,3.5523104614673517e-06
843.pkl,0.00162495308301911
8431.pkl,4.032735983552242e-05
8432.pkl,1.479894128872151e-06
8434.pkl,4.645179686423191e-06
8436.pkl,2.505748890565304e-06
8438.pkl,1.8858254333909837e-06
8439.pkl,2.69081698507449e-05
8440.pkl,3.991195281744812e-06
8441.pkl,1.1839243272553677e-05
8446.pkl,1.6589883806044725e-06
8448.pkl,2.7007675522458937e-06
8449.pkl,1.9569776966045423e-06
8450.pkl,1.242317235650596e-06
8454.pkl,1.6214579234878092e-06
8456.pkl,1.272498184492836e-06
8457.pkl,2.8192328379721907e-05
8458.pkl,2.0931939162213484e-06
8459.pkl,0.7394085036871514
846.pkl,1.2125650827522527e-05
8460.pkl,3.648958758220369e-06
8462.pkl,1.433017897218008e-05
8463.pkl,1.4471193328952583e-06
8465.pkl,1.6378706426094972e-06
8466.pkl,1.3185978755454958e-06
8467.pkl,1.3660586465950998e-06
8468.pkl,3.962733156274763e-06
8469.pkl,1.2568311764254208e-06
8470.pkl,2.1598463598177237e-06
8471.pkl,1.693411249295738e-06
8472.pkl,1.695405350281069e-05
8473.pkl,3.124396399082594e-06
8474.pkl,2.454007776717092e-05
8475.pkl,1.423433874465193e-06
8476.pkl,5.353869286098365e-06
8480.pkl,0.00023817029131513
8481.pkl,0.0006928295557459061
8483.pkl,2.264832661578213e-06
8484.pkl,1.0126947747033403e-05
8485.pkl,5.509466527371739e-06
8487.pkl,2.0556104509536027e-06
8488.pkl,1.290568078690336e-06
8489.pkl,2.3466660008705622e-05
8490.pkl,1.4286303506982454e-06
8492.pkl,9.48409845414418e-06
8493.pkl,6.622044219040835e-06
8496.pkl,8.3112518032693e-06
8497.pkl,0.00100997111739515
85.pkl,2.285635386927101e-06
850.pkl,1.4467283289256536e-06
8500.pkl,1.996599988300444e-06
8501.pkl,1.5472482824125302e-06
8502.pkl,1.3414439563785254e-06
8504.pkl,1.0735135405386532e-05
8505.pkl,1.5319043498736021e-06
8506.pkl,5.090472643269675e-06
8509.pkl,1.4673795878317797e-05
8510.pkl,1.2787690813235218e-06
8514.pkl,2.977201450334832e-06
8515.pkl,1.6205464147069144e-06
8517.pkl,1.9046674235469525e-06
852.pkl,0.024972343961608478
8524.pkl,1.4307114428262789e-06
8525.pkl,2.47600204187674e-05
8526.pkl,2.6353768364702566e-06
8529.pkl,1.7667836134563218e-06
853.pkl,2.9126343144989486e-06
8530.pkl,1.5966154938239628e-06
8532.pkl,3.1746899498836825e-06
8534.pkl,2.076302760925364e-06
8535.pkl,4.240178488108749e-06
8537.pkl,1.484395737096751e-06
8538.pkl,1.3011120727236066e-06
8539.pkl,2.9809517728161424e-06
8540.pkl,1.9444567174916702e-06
8541.pkl,8.2906213436454e-05
8542.pkl,1.7752888152102543e-06
8543.pkl,2.96471506864766e-06
8544.pkl,1.6050079294246557e-06
8546.pkl,0.00017704830034855363
8547.pkl,7.19563730833593e-06
855.pkl,1.4254844066752283e-06
8553.pkl,1.6482002183939657e-06
8554.pkl,1.5132910202031067e-06
8556.pkl,1.2168346336797975e-05
8557.pkl,2.0002486330016056e-06
8558.pkl,1.7594442189028637e-05
8559.pkl,2.2311980033913233e-06
856.pkl,1.2616345717191353e-06
8560.pkl,0.0032990867332189397
8561.pkl,3.636717033355992e-06
8562.pkl,2.318820629562918e-06
8563.pkl,1.3815326497992158e-06
8564.pkl,2.140071388336789e-06
8567.pkl,3.454285789551945e-06
857.pkl,1.5721524635089482e-06
8570.pkl,5.8568560497306336e-05
8572.pkl,2.3328322740567714e-06
8573.pkl,1.7811249647171024e-05
8578.pkl,0.00013957401079423197
8579.pkl,3.2230078193921644e-06
8580.pkl,8.591206894278385e-06
8581.pkl,1.5270685277682939e-06
8582.pkl,1.408807455238486e-06
8584.pkl,1.735782816458587e-06
8586.pkl,1.0387508661497873e-05
8587.pkl,1.729983930027632e-05
8591.pkl,2.031708631396346e-06
8592.pkl,1.4744319109166147e-06
8596.pkl,1.5038052073666594e-06
8597.pkl,2.7549425885923513e-06
8599.pkl,1.4752122792872264e-06
860.pkl,1.506828011625794e-06
8600.pkl,7.15998510391216e-05
8601.pkl,2.5204123205905093e-06
8602.pkl,2.0369296829441993e-06
8603.pkl,1.3462880708562752e-05
8605.pkl,1.4137587407382034e-06
8606.pkl,3.148278991065532e-06
8607.pkl,0.0001869664495757455
8610.pkl,1.7168097998110826e-06
8611.pkl,1.6390652597955625e-06
8613.pkl,1.2685255630823768e-06
8616.pkl,1.3951101940969242e-06
8617.pkl,2.243998548114144e-06
8619.pkl,1.8184238783215846e-06
862.pkl,1.3390363582671044e-06
8620.pkl,1.662207409944236e-06
8622.pkl,2.247284607129267e-06
8624.pkl,7.75287106152579e-05
8626.pkl,1.4894418596763185e-06
8628.pkl,2.3607528263665257e-05
8629.pkl,6.487484633309364e-06
863.pkl,9.663534888344656e-05
8630.pkl,1.3701549467684836e-06
8631.pkl,6.017552233594881e-06
8637.pkl,4.900094269097338e-06
8638.pkl,1.5888499586066318e-06
864.pkl,2.4656804838603674e-06
8641.pkl,0.000190978803953968
8642.pkl,3.9571799726966586e-05
8643.pkl,1.3039159643567133e-06
8644.pkl,1.6091995033318133e-06
8645.pkl,0.7397817348033773
8646.pkl,1.3430930646568918e-06
8647.pkl,0.00016634063716485125
8648.pkl,3.147755624918032e-06
8651.pkl,1.4463959104484373e-06
8652.pkl,0.012860830464714902
8653.pkl,1.461980564686881e-06
8654.pkl,1.4798343084465085e-06
8655.pkl,1.7508826128653798e-06
8656.pkl,1.8174522103652457e-06
8658.pkl,1.8656091173596694e-06
866.pkl,1.7044684011964561e-06
8663.pkl,4.855302180639931e-06
8666.pkl,1.0118340889751542e-05
8667.pkl,1.3986127904554692e-06
8668.pkl,4.758428961479191e-06
8669.pkl,3.9190380574988435e-06
8673.pkl,1.2662547381025858e-06
8675.pkl,1.9444753747104146e-06
8677.pkl,1.4968590242416225e-06
8678.pkl,1.6983213924860427e-05
8680.pkl,1.3876868576448493e-06
8681.pkl,9.78505374172665e-06
8683.pkl,2.5935888179794937e-06
8684.pkl,1.6208513478457864e-06
8685.pkl,1.9305899694800484e-06
8686.pkl,1.2836901906676998e-06
8687.pkl,6.106981702568651e-05
8688.pkl,3.0698173435390985e-06
869.pkl,1.4584724730564557e-06
8690.pkl,0.0008328485021213939
8691.pkl,2.4289097012351297e-06
8692.pkl,2.4135263356269227e-06
8696.pkl,5.406848288989757e-05
8697.pkl,4.757355774697019e-05
8698.pkl,1.4429335755834606e-06
8699.pkl,1.9454925480408723e-05
87.pkl,2.243250818291727e-06
8701.pkl,1.6447103205225402e-06
8702.pkl,2.537414877381518e-06
8703.pkl,5.873622994044623e-06
8704.pkl,1.949080082550417e-06
8705.pkl,0.00012235545080217588
8706.pkl,0.000221281247499002
8708.pkl,1.3169270724108298e-06
8712.pkl,5.646252361601998e-06
8718.pkl,1.5346415583012552e-06
872.pkl,1.5438052906373824e-06
8720.pkl,1.490805871009225e-06
8721.pkl,2.5621241185411067e-05
8722.pkl,1.7767904804114887e-06
8723.pkl,1.6726940693693964e-06
8724.pkl,1.467988118728556e-06
8726.pkl,7.344536466425671e-06
8728.pkl,1.8259470186820693e-06
8729.pkl,2.1574182406425253e-06
873.pkl,2.0764823406453415e-06
8730.pkl,1.4369710392683066e-06
8733.pkl,1.9833626295299087e-06
8734.pkl,1.6655214440692674e-06
8735.pkl,0.01650998077084064
8736.pkl,1.436636882282349e-06
874.pkl,1.5486024935389246e-06
8740.pkl,1.5469301686452919e-06
8745.pkl,1.2998424415290078e-06
8746.pkl,2.166268670831503e-06
8747.pkl,5.17845649179219e-05
8748.pkl,8.027296121288043e-05
8749.pkl,0.0003043641375178
875.pkl,3.3700140534535272e-06
8753.pkl,0.000145648623001894
8756.pkl,1.4513090683476283e-06
8757.pkl,2.0013452440490204e-06
8759.pkl,2.1968000700456253e-06
8760.pkl,1.7680636494722125e-05
8761.pkl,1.3820745440889286e-06
8763.pkl,1.7367719773720568e-06
8765.pkl,1.8140129171503004e-06
8766.pkl,0.000803875846230158
8768.pkl,8.673327920817663e-06
877.pkl,5.575108745980509e-05
8770.pkl,1.6930043417376682e-06
8771.pkl,1.3485667701427285e-06
8772.pkl,5.681307844769502e-06
8774.pkl,1.1759453387475877e-05
8775.pkl,4.295803106508409e-05
8776.pkl,1.5655506034483847e-06
8778.pkl,1.7076347849252945e-06
8779.pkl,3.8134279140088397e-06
8782.pkl,2.4656611764452854e-06
8783.pkl,1.462012164553944e-06
8785.pkl,1.3766798486829987e-06
8786.pkl,1.546100023832695e-06
8787.pkl,2.888840353404882e-06
8788.pkl,1.492730442385715e-06
8789.pkl,0.00026270227576981
8794.pkl,3.158242449732031e-05
8796.pkl,1.392726149876101e-06
8799.pkl,0.00980972659784744
88.pkl,1.4196668753796609e-06
880.pkl,0.00027585667019417196
8800.pkl,3.32472766686017e-06
8802.pkl,7.139209421948177e-05
8804.pkl,1.370224062726323e-06
8805.pkl,1.5686336197941108e-05
881.pkl,1.3800113396460205e-06
8811.pkl,1.8142172142814097e-06
8812.pkl,2.1309839246952376e-06
8814.pkl,0.000246713731496756
8815.pkl,1.7814919570533143e-05
8816.pkl,2.141716215867875e-05
8817.pkl,2.3306572942223236e-05
8818.pkl,1.6467583247702275e-06
8820.pkl,1.3903245088539193e-06
8822.pkl,2.087699868860466e-05
8823.pkl,1.3923017756090247e-05
8825.pkl,1.28555034819514e-06
8827.pkl,5.8024895376338496e-06
8828.pkl,1.2871334296586697e-06
8830.pkl,0.00648829191290254
8832.pkl,2.534125946491216e-06
8834.pkl,0.0003042313927187674
8838.pkl,1.3406893086228292e-06
884.pkl,4.116144244124848e-06
8843.pkl,1.4228386869676751e-06
8844.pkl,1.3450337627426227e-06
8846.pkl,4.406271436897474e-06
8848.pkl,3.2033402104692506e-06
885.pkl,2.830219848362285e-06
8850.pkl,4.3570679542432265e-05
8852.pkl,2.7482675069999465e-05
8853.pkl,0.00019080569104271253
8856.pkl,2.221781291493567e-06
8858.pkl,1.4522387020421497e-06
8860.pkl,1.3533606623318417e-06
8861.pkl,0.00019186012652500997
8864.pkl,0.000324042538643612
8867.pkl,1.5138463372167763e-06
8869.pkl,3.302842847635873e-05
887.pkl,1.5271325997687607e-06
8870.pkl,1.1480094445722963e-05
8871.pkl,1.93871843079008e-06
8873.pkl,3.842976188546208e-06
8875.pkl,1.47891880884123e-06
8876.pkl,1.795969000222242e-06
8877.pkl,2.9420552023849672e-05
8878.pkl,1.7338568622352833e-06
888.pkl,3.3905760420009727e-06
8882.pkl,1.2580854956874883e-05
8884.pkl,1.6480266994439267e-06
8887.pkl,7.442373507875874e-06
8888.pkl,5.104856447129796e-06
8889.pkl,2.5198340840245195e-06
8890.pkl,1.0728381958653572e-05
8894.pkl,1.395662366571129e-06
8896.pkl,8.327927816104457e-06
8899.pkl,2.144042624267212e-06
890.pkl,1.4560652789121185e-06
8900.pkl,1.8773133649115913e-06
8901.pkl,1.3398964212000483e-05
8903.pkl,1.2552347507307139e-06
8904.pkl,0.00018040335162139
8906.pkl,1.3089870228314863e-06
891.pkl,3.093575176831634e-05
8910.pkl,2.552896090905401e-06
8911.pkl,0.000590305994283746
8912.pkl,0.0005713744666856139
8916.pkl,1.3998430921729474e-06
8917.pkl,1.8310569446495078e-06
8918.pkl,3.3999433833823958e-06
8919.pkl,5.08600864803343e-06
892.pkl,1.294627553044105e-06
8920.pkl,2.1441023546899115e-06
8921.pkl,6.597695146019186e-05
8924.pkl,5.290585790734093e-06
